date,admin2,market,latitude,longitude,commodity,unit,currency,price
2020-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,43
2020-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,68
2020-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,50
2020-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,120
2020-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,150
2020-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,60
2020-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,46
2020-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,67
2020-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,49
2020-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,128
2020-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,132
2020-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,70
2020-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,43
2020-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,68
2020-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,49
2020-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,125
2020-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,140
2020-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,73
2020-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,44
2020-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,60
2020-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,55
2020-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,127
2020-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,137
2020-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,80
2020-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,41
2020-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,57
2020-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,60
2020-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,125
2020-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,127
2020-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,80
2020-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,41
2020-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,57
2020-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,60
2020-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,125
2020-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,127
2021-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2021-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,43
2021-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,66
2021-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,48
2021-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2021-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,150
2021-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2021-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,43
2021-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,66
2021-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,48
2021-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2021-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,150
2021-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2021-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,46
2021-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2021-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,46
2021-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,140
2021-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,160
2021-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2021-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,50
2021-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2021-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,46
2021-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,140
2021-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,160
2021-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2021-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,46
2021-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2021-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,46
2021-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,140
2021-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,160
2021-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,44
2021-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,46
2021-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2021-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,46
2021-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,140
2021-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,160
2021-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2021-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,50
2021-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2021-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,46
2021-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,140
2021-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,160
2021-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2021-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,45
2021-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2021-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,48
2021-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,160
2021-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2021-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2021-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,40
2021-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2021-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,40
2021-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,160
2021-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2022-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2022-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,50
2022-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2022-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,46
2022-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2022-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,160
2022-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2022-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,40
2022-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2022-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,48
2022-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,160
2022-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2022-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2022-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,48
2022-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2022-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,46
2022-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,160
2022-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,160
2022-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2022-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,46
2022-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,70
2022-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,44
2022-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,160
2022-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2022-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,45
2022-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,50
2022-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,74
2022-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,52
2022-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,160
2022-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2022-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2022-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,50
2022-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,74
2022-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,52
2022-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2022-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2022-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2022-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,48
2022-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,72
2022-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,50
2022-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2022-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2022-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,60
2022-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,48
2022-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,72
2022-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,50
2022-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,155
2022-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2022-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2022-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,55
2022-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,80
2022-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,65
2022-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2022-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2022-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,60
2022-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,52
2022-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,78
2022-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,65
2022-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2022-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2022-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2022-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,55
2022-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,76
2022-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,65
2022-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2022-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2022-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2022-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,50
2022-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,80
2022-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,70
2022-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2022-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2023-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,51
2023-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,78
2023-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,70
2023-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,175
2023-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2023-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,50
2023-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,80
2023-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,70
2023-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-02-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2023-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2023-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,50
2023-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,76
2023-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,90
2023-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-03-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2023-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,40
2023-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,52
2023-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,82
2023-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,84
2023-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,130
2023-04-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2023-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,58
2023-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,95
2023-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,85
2023-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-05-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,190
2023-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,57
2023-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,93
2023-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,85
2023-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-06-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,185
2023-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,65
2023-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,95
2023-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,80
2023-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-07-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,200
2023-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,70
2023-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,96
2023-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,78
2023-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,160
2023-08-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,200
2023-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,70
2023-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,95
2023-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,80
2023-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-09-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2023-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,70
2023-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,95
2023-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,70
2023-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-10-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2023-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,70
2023-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,94
2023-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,70
2023-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2023-11-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2023-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2023-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,70
2023-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,94
2023-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,80
2023-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,140
2023-12-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,170
2024-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Potatoes (red),KG,NPR,50
2024-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (coarse),KG,NPR,68
2024-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Rice (medium grain),KG,NPR,96
2024-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Wheat flour,KG,NPR,80
2024-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Chickpeas,KG,NPR,150
2024-01-15,BAJHANG,Chainpur,29.54018117,81.19356397,Lentils (broken),KG,NPR,180
2019-04-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,40
2019-04-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,45
2019-04-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (medium grain),KG,NPR,70
2019-04-15,BAJURA,Martadi,29.43261094,81.4975554,Wheat flour,KG,NPR,50
2019-04-15,BAJURA,Martadi,29.43261094,81.4975554,Chickpeas,KG,NPR,130
2019-04-15,BAJURA,Martadi,29.43261094,81.4975554,Lentils (broken),KG,NPR,135
2019-05-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,45
2019-05-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,45
2019-05-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (medium grain),KG,NPR,70
2019-05-15,BAJURA,Martadi,29.43261094,81.4975554,Wheat flour,KG,NPR,50
2019-05-15,BAJURA,Martadi,29.43261094,81.4975554,Chickpeas,KG,NPR,130
2019-05-15,BAJURA,Martadi,29.43261094,81.4975554,Lentils (broken),KG,NPR,135
2019-06-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,45
2019-06-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,45
2019-06-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (medium grain),KG,NPR,70
2019-06-15,BAJURA,Martadi,29.43261094,81.4975554,Wheat flour,KG,NPR,50
2019-06-15,BAJURA,Martadi,29.43261094,81.4975554,Chickpeas,KG,NPR,130
2019-06-15,BAJURA,Martadi,29.43261094,81.4975554,Lentils (broken),KG,NPR,140
2019-07-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,30
2019-07-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,45
2019-07-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (medium grain),KG,NPR,75
2019-07-15,BAJURA,Martadi,29.43261094,81.4975554,Wheat flour,KG,NPR,50
2019-07-15,BAJURA,Martadi,29.43261094,81.4975554,Chickpeas,KG,NPR,140
2019-07-15,BAJURA,Martadi,29.43261094,81.4975554,Lentils (broken),KG,NPR,140
2019-08-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,30
2019-08-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,45
2019-08-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (medium grain),KG,NPR,75
2019-08-15,BAJURA,Martadi,29.43261094,81.4975554,Wheat flour,KG,NPR,50
2019-08-15,BAJURA,Martadi,29.43261094,81.4975554,Chickpeas,KG,NPR,140
2019-08-15,BAJURA,Martadi,29.43261094,81.4975554,Lentils (broken),KG,NPR,140
2019-09-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,45
2019-09-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,45
2019-09-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (medium grain),KG,NPR,75
2019-09-15,BAJURA,Martadi,29.43261094,81.4975554,Wheat flour,KG,NPR,50
2019-09-15,BAJURA,Martadi,29.43261094,81.4975554,Chickpeas,KG,NPR,140
2019-09-15,BAJURA,Martadi,29.43261094,81.4975554,Lentils (broken),KG,NPR,140
2019-10-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,40
2019-10-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,46
2019-10-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (medium grain),KG,NPR,75
2019-10-15,BAJURA,Martadi,29.43261094,81.4975554,Wheat flour,KG,NPR,50
2019-10-15,BAJURA,Martadi,29.43261094,81.4975554,Chickpeas,KG,NPR,145
2019-10-15,BAJURA,Martadi,29.43261094,81.4975554,Lentils (broken),KG,NPR,145
2019-11-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,35
2019-11-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,45
2019-11-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (medium grain),KG,NPR,75
2019-11-15,BAJURA,Martadi,29.43261094,81.4975554,Wheat flour,KG,NPR,52
2019-11-15,BAJURA,Martadi,29.43261094,81.4975554,Lentils (broken),KG,NPR,130
2019-12-15,BAJURA,Martadi,29.43261094,81.4975554,Potatoes (red),KG,NPR,35
2019-12-15,BAJURA,Martadi,29.43261094,81.4975554,Rice (coarse),KG,NPR,45
